payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed
T79663967275,16508,7.99,15-02-2025,Standard,17-03-2025,active,TRUE
T84817431019,16509,4.99,13-01-2025,Student Plan,12-02-2025,active,TRUE
T71605538931,16509,4.99,14-02-2025,Student Plan,16-03-2025,active,TRUE
T51112247694,16510,12.99,13-01-2025,Premium,14-03-2025,active,TRUE
T97030195051,16511,4.99,13-01-2025,Student Plan,12-02-2025,active,TRUE
T79300696106,16511,4.99,16-02-2025,Student Plan,18-03-2025,active,TRUE
T97486993956,16512,7.99,13-01-2025,Standard,12-02-2025,active,TRUE
T52471680335,16512,7.99,15-02-2025,Standard,17-03-2025,active,TRUE
T74547391901,16513,7.99,13-01-2025,Standard,12-02-2025,active,TRUE
T74881290655,16513,3.141689,13-02-2025,Standard,15-03-2025,active,TRUE
T91817522939,16514,12.99,13-01-2025,Premium,14-03-2025,active,TRUE
T93076713472,16515,7.99,13-01-2025,Standard,12-02-2025,active,TRUE
T81203209234,16515,7.99,14-02-2025,Standard,16-03-2025,active,TRUE
T78963429920,16516,12.99,13-01-2025,Premium,14-03-2025,active,TRUE
T69010411156,16517,12.99,13-01-2025,Premium,14-03-2025,active,TRUE
T93618046088,16518,12.99,13-01-2025,Premium,14-03-2025,active,TRUE
T88942243907,16519,7.99,13-01-2025,Standard,12-02-2025,active,TRUE
T97091352388,16519,7.99,15-02-2025,Standard,17-03-2025,active,TRUE
T53317875117,16520,7.99,13-01-2025,Standard,12-02-2025,active,TRUE
T77506817608,16520,7.99,16-02-2025,Standard,18-03-2025,active,TRUE
T69567868635,16521,12.99,13-01-2025,Premium,14-03-2025,churned,FALSE
T95719567883,16522,4.99,13-01-2025,Student Plan,12-02-2025,active,TRUE
T52863309945,16522,4.99,16-02-2025,Student Plan,18-03-2025,active,TRUE
T92015964687,16523,12.99,13-01-2025,Premium,14-03-2025,active,TRUE
T89128974252,16523,12.99,15-03-2025,Premium,14-05-2025,active,TRUE
T87056402699,16524,4.99,13-01-2025,Student Plan,12-02-2025,active,TRUE
T89660254496,16524,4.99,16-02-2025,Student Plan,18-03-2025,active,TRUE
T72449106376,16525,4.99,13-01-2025,Student Plan,12-02-2025,churned,FALSE
T82058589858,16526,7.99,14-01-2025,Standard,13-02-2025,active,TRUE
T75436563701,16526,7.99,16-02-2025,Standard,18-03-2025,churned,FALSE
T78953031910,16527,7.99,14-01-2025,Standard,13-02-2025,churned,FALSE
T98469413162,16528,4.99,14-01-2025,Student Plan,13-02-2025,active,TRUE
T59840304840,16528,4.99,14-02-2025,Student Plan,16-03-2025,active,TRUE
T82216477095,16529,7.99,14-01-2025,Standard,13-02-2025,active,TRUE
T72518235115,16529,7.99,15-02-2025,Standard,17-03-2025,active,TRUE
T67557380783,16530,4.99,14-01-2025,Student Plan,13-02-2025,active,TRUE
T58066411475,16530,4.99,17-02-2025,Student Plan,19-03-2025,active,TRUE
T61865759505,16531,4.99,14-01-2025,Student Plan,13-02-2025,active,TRUE
T71547147200,16531,12.99,15-02-2025,Premium,16-04-2025,churned,FALSE
T68706302340,16532,12.99,14-01-2025,Premium,15-03-2025,active,TRUE
T87318922378,16533,4.99,14-01-2025,Student Plan,13-02-2025,active,TRUE
T86977458709,16533,4.99,16-02-2025,Student Plan,18-03-2025,active,TRUE
T57235611200,16534,12.99,14-01-2025,Premium,15-03-2025,active,TRUE
T60415183016,16535,12.99,14-01-2025,Premium,15-03-2025,active,TRUE
T80676038985,16536,4.99,14-01-2025,Student Plan,13-02-2025,active,TRUE
T97302186794,16536,12.99,17-02-2025,Premium,18-04-2025,active,TRUE
T82223714020,16537,4.99,14-01-2025,Student Plan,13-02-2025,active,TRUE
T87217215967,16537,4.99,15-02-2025,Student Plan,17-03-2025,active,TRUE
T68297269788,16538,12.99,14-01-2025,Premium,15-03-2025,active,TRUE
T74261401284,16539,4.99,14-01-2025,Student Plan,13-02-2025,churned,FALSE
T80587650981,16540,7.99,14-01-2025,Standard,13-02-2025,active,TRUE
T55885733607,16540,7.99,16-02-2025,Standard,18-03-2025,active,TRUE
T99885807426,16541,7.99,14-01-2025,Standard,13-02-2025,active,TRUE
T92202010132,16541,7.99,14-02-2025,Standard,16-03-2025,active,TRUE
T74451246033,16542,4.99,14-01-2025,Student Plan,13-02-2025,churned,FALSE
T52414188814,16543,4.99,14-01-2025,Student Plan,13-02-2025,active,TRUE
T89230897387,16543,4.99,15-02-2025,Student Plan,17-03-2025,active,TRUE
T61496381959,16544,12.99,15-01-2025,Premium,16-03-2025,active,TRUE
T57240849062,16545,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T69558219627,16545,4.99,19-02-2025,Student Plan,21-03-2025,active,TRUE
T94631443590,16546,12.99,15-01-2025,Premium,16-03-2025,active,TRUE
T76203995246,16547,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T59667250412,16547,12.99,16-02-2025,Premium,17-04-2025,active,TRUE
T68518230096,16548,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T53519337067,16548,4.99,18-02-2025,Student Plan,20-03-2025,churned,FALSE
T72163220913,16549,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T83545856461,16549,4.99,16-02-2025,Student Plan,18-03-2025,active,TRUE
T79997268399,16550,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T78472695074,16550,7.99,16-02-2025,Standard,18-03-2025,active,TRUE
T82784368193,16551,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T69594531784,16551,4.99,19-02-2025,Student Plan,21-03-2025,active,TRUE
T63049879564,16552,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T82493193074,16552,4.99,17-02-2025,Student Plan,19-03-2025,active,TRUE
T88196719563,16553,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T64706298403,16553,4.99,16-02-2025,Student Plan,18-03-2025,active,TRUE
T57025340663,16554,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T83717518579,16554,-1,17-02-2025,Student Plan,19-03-2025,active,TRUE
T89630841245,16555,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T87322880867,16555,4.99,18-02-2025,Student Plan,20-03-2025,active,TRUE
T99946465386,16556,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T92164876923,16556,4.99,15-02-2025,Student Plan,17-03-2025,active,TRUE
T91551878971,16557,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T96977837218,16557,7.99,17-02-2025,Standard,19-03-2025,active,TRUE
T91369834680,16558,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T59894330892,16558,7.99,16-02-2025,Standard,18-03-2025,active,TRUE
T78436705051,16559,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T54732154069,16559,7.99,19-02-2025,Standard,21-03-2025,active,TRUE
T84406325316,16560,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T57454509892,16560,4.99,18-02-2025,Student Plan,20-03-2025,active,TRUE
T53664279756,16561,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T87419138419,16561,7.99,15-02-2025,Standard,17-03-2025,active,TRUE
T50487751373,16562,12.99,15-01-2025,Premium,16-03-2025,active,TRUE
T98182744430,16563,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T93411121237,16563,7.99,17-02-2025,Standard,19-03-2025,active,TRUE
T87124683395,16564,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T62952028739,16564,12.99,19-02-2025,Premium,20-04-2025,active,TRUE
T97704003061,16565,7.99,15-01-2025,Standard,14-02-2025,active,TRUE
T97562063782,16565,7.99,19-02-2025,Standard,21-03-2025,active,TRUE
T61460901295,16566,4.99,15-01-2025,Student Plan,14-02-2025,active,TRUE
T99346380533,16566,4.99,15-02-2025,Student Plan,17-03-2025,active,TRUE
T65610194065,16567,3.141689,15-01-2025,Premium,16-03-2025,active,TRUE
T87670085019,16568,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T98902895077,16569,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T50292820216,16569,7.99,16-02-2025,Standard,18-03-2025,churned,FALSE
T85828873367,16570,4.99,16-01-2025,Student Plan,15-02-2025,churned,FALSE
T59304953808,16571,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T99507025236,16571,7.99,16-02-2025,Standard,18-03-2025,active,TRUE
T68021816208,16572,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T99070447278,16573,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T76244881536,16574,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T58552593132,16574,7.99,16-02-2025,Standard,18-03-2025,active,TRUE
T61159392873,16575,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T74368882077,16575,7.99,17-02-2025,Standard,19-03-2025,churned,FALSE
T67742379415,16576,4.99,16-01-2025,Student Plan,15-02-2025,churned,FALSE
T98496998613,16577,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T76684069383,16578,4.99,16-01-2025,Student Plan,15-02-2025,active,TRUE
T90487434645,16578,4.99,19-02-2025,Student Plan,21-03-2025,active,TRUE
T67260656044,16579,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T68498953904,16580,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T78685160703,16580,12.99,20-02-2025,Premium,21-04-2025,active,TRUE
T68219560373,16581,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T96604276005,16582,4.99,16-01-2025,Student Plan,15-02-2025,active,TRUE
T52108435987,16582,4.99,17-02-2025,Student Plan,19-03-2025,active,TRUE
T76538239040,16583,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T83795646545,16583,7.99,20-02-2025,Standard,22-03-2025,active,TRUE
T82153933300,16584,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T96411685172,16585,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T76384113790,16585,7.99,17-02-2025,Standard,19-03-2025,churned,FALSE
T68806944255,16586,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T64170626982,16586,7.99,18-02-2025,Standard,20-03-2025,active,TRUE
T63129304551,16587,4.99,16-01-2025,Student Plan,15-02-2025,active,TRUE
T98525222556,16587,4.99,17-02-2025,Student Plan,19-03-2025,active,TRUE
T61714082623,16588,4.99,16-01-2025,Student Plan,15-02-2025,churned,FALSE
T62877381159,16589,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T68800991477,16590,4.99,16-01-2025,Student Plan,15-02-2025,churned,FALSE
T72412281355,16591,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T72156202971,16591,7.99,18-02-2025,Standard,20-03-2025,active,TRUE
T69443010222,16592,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T99637777440,16593,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T86100304712,16593,7.99,20-02-2025,Standard,22-03-2025,active,TRUE
T60922311447,16594,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T57765580503,16594,7.99,18-02-2025,Standard,20-03-2025,churned,FALSE
T85764405976,16595,12.99,16-01-2025,Premium,17-03-2025,churned,FALSE
T78286433057,16596,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T55448950312,16597,4.99,16-01-2025,Student Plan,15-02-2025,active,TRUE
T93326887464,16597,4.99,19-02-2025,Student Plan,21-03-2025,active,TRUE
T55006706354,16598,7.99,16-01-2025,Standard,15-02-2025,active,TRUE
T95673399221,16598,7.99,20-02-2025,Standard,22-03-2025,active,TRUE
T53835249654,16599,12.99,16-01-2025,Premium,17-03-2025,active,TRUE
T81072125029,16600,12.99,17-01-2025,Premium,18-03-2025,active,TRUE
T90142384047,16601,7.99,17-01-2025,Standard,16-02-2025,churned,FALSE
T68363347336,16602,7.99,17-01-2025,Standard,16-02-2025,active,TRUE
T70842962781,16602,7.99,18-02-2025,Standard,20-03-2025,active,TRUE
T66357020015,16603,7.99,17-01-2025,Standard,16-02-2025,active,TRUE
T65533663256,16603,7.99,21-02-2025,Standard,23-03-2025,churned,FALSE
T98891790950,16604,12.99,17-01-2025,Premium,18-03-2025,active,TRUE
T99367635476,16605,12.99,17-01-2025,Premium,18-03-2025,active,TRUE
T86989222970,16606,12.99,17-01-2025,Premium,18-03-2025,active,TRUE
T83588776587,16607,4.99,17-01-2025,Student Plan,16-02-2025,active,TRUE
T97190141312,16607,4.99,21-02-2025,Student Plan,23-03-2025,active,TRUE
T57470833963,16608,12.99,17-01-2025,Premium,18-03-2025,churned,FALSE
T56875822338,16609,7.99,17-01-2025,Standard,16-02-2025,churned,FALSE
T55912969783,16610,4.99,17-01-2025,Student Plan,16-02-2025,active,TRUE
T59997358162,16610,4.99,21-02-2025,Student Plan,23-03-2025,churned,FALSE
T78925251815,16611,4.99,17-01-2025,Student Plan,16-02-2025,active,TRUE
T94620238868,16611,7.99,20-02-2025,Standard,22-03-2025,active,TRUE
T83676318051,16612,12.99,17-01-2025,Premium,18-03-2025,active,TRUE
T72293935687,16613,12.99,17-01-2025,Premium,18-03-2025,active,TRUE
T89505615094,16614,12.99,17-01-2025,Premium,18-03-2025,active,TRUE
T94066034521,16615,7.99,17-01-2025,Standard,16-02-2025,active,TRUE
T69828753080,16615,7.99,19-02-2025,Standard,21-03-2025,churned,FALSE
T95033716767,16616,7.99,17-01-2025,Standard,16-02-2025,active,TRUE
T88991083127,16616,7.99,17-02-2025,Standard,19-03-2025,churned,FALSE
T60781479626,16617,4.99,17-01-2025,Student Plan,16-02-2025,active,TRUE
T83374259345,16617,3.141689,19-02-2025,Student Plan,21-03-2025,active,TRUE
T76533773197,16618,7.99,17-01-2025,Standard,16-02-2025,active,TRUE
T61625268120,16618,7.99,18-02-2025,Standard,20-03-2025,active,TRUE
T63937455434,16619,12.99,17-01-2025,Premium,18-03-2025,active,TRUE
T58309898183,16620,4.99,17-01-2025,Student Plan,16-02-2025,active,TRUE
T90983657338,16620,4.99,17-02-2025,Student Plan,19-03-2025,churned,FALSE
T97419885436,16621,4.99,17-01-2025,Student Plan,16-02-2025,active,TRUE
T92604876589,16621,7.99,20-02-2025,Standard,22-03-2025,active,TRUE
T87373801199,16622,7.99,17-01-2025,Standard,16-02-2025,active,TRUE
T70424056066,16622,12.99,18-02-2025,Premium,19-04-2025,active,TRUE
T80854411971,16623,4.99,17-01-2025,Student Plan,16-02-2025,active,TRUE
T67993321056,16623,7.99,18-02-2025,Standard,20-03-2025,active,TRUE
T72966544462,16624,4.99,17-01-2025,Student Plan,16-02-2025,active,TRUE
T96868843446,16624,4.99,21-02-2025,Student Plan,23-03-2025,active,TRUE
T64855785428,16625,4.99,18-01-2025,Student Plan,17-02-2025,active,TRUE
T55244677008,16625,12.99,21-02-2025,Premium,22-04-2025,active,TRUE
T75102264138,16626,12.99,18-01-2025,Premium,19-03-2025,churned,FALSE
T74141283557,16627,4.99,18-01-2025,Student Plan,17-02-2025,active,TRUE
T91767045810,16627,4.99,21-02-2025,Student Plan,23-03-2025,active,TRUE
T71454273021,16628,4.99,18-01-2025,Student Plan,17-02-2025,churned,FALSE
T95722502134,16629,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T73823217768,16629,7.99,20-02-2025,Standard,22-03-2025,churned,FALSE
T83763665028,16630,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T78456898809,16630,7.99,21-02-2025,Standard,23-03-2025,active,TRUE
T95188321782,16631,12.99,18-01-2025,Premium,19-03-2025,active,TRUE
T65275485895,16632,4.99,18-01-2025,Student Plan,17-02-2025,active,TRUE
T57105143398,16632,4.99,22-02-2025,Student Plan,24-03-2025,active,TRUE
T89016932945,16633,12.99,18-01-2025,Premium,19-03-2025,active,TRUE
T72525500418,16634,7.99,18-01-2025,Standard,17-02-2025,churned,FALSE
T84855726676,16635,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T66896378832,16635,12.99,21-02-2025,Premium,22-04-2025,active,TRUE
T91784353946,16636,4.99,18-01-2025,Student Plan,17-02-2025,churned,FALSE
T69726043968,16637,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T51368632852,16637,7.99,18-02-2025,Standard,20-03-2025,active,TRUE
T97289302953,16638,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T65357643423,16638,7.99,18-02-2025,Standard,20-03-2025,active,TRUE
T65249961085,16639,4.99,18-01-2025,Student Plan,17-02-2025,active,TRUE
T78309989688,16639,4.99,19-02-2025,Student Plan,21-03-2025,churned,FALSE
T55876620679,16640,4.99,18-01-2025,Student Plan,17-02-2025,active,TRUE
T87546519458,16640,4.99,20-02-2025,Student Plan,22-03-2025,active,TRUE
T69475390093,16641,12.99,18-01-2025,Premium,19-03-2025,active,TRUE
T97786815355,16642,12.99,18-01-2025,Premium,19-03-2025,active,TRUE
T83362863943,16643,4.99,18-01-2025,Student Plan,17-02-2025,active,TRUE
T79183199015,16643,7.99,18-02-2025,Standard,20-03-2025,active,TRUE
T98652310764,16644,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T69367587624,16644,7.99,22-02-2025,Standard,24-03-2025,churned,FALSE
T54514808028,16645,4.99,18-01-2025,Student Plan,17-02-2025,active,TRUE
T92905144441,16645,4.99,21-02-2025,Student Plan,23-03-2025,active,TRUE
T53658817198,16646,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T71832553997,16646,7.99,22-02-2025,Standard,24-03-2025,active,TRUE
T70580704993,16647,4.99,18-01-2025,Student Plan,17-02-2025,churned,FALSE
T87001845707,16648,4.99,18-01-2025,Student Plan,17-02-2025,active,TRUE
T96719163672,16648,4.99,22-02-2025,Student Plan,24-03-2025,active,TRUE
T66306534333,16649,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T62975655378,16649,7.99,22-02-2025,Standard,24-03-2025,active,TRUE
T89314337065,16650,7.99,18-01-2025,Standard,17-02-2025,active,TRUE
T79099500155,16650,7.99,19-02-2025,Standard,21-03-2025,active,TRUE
T77274190844,16651,12.99,18-01-2025,Premium,19-03-2025,active,TRUE
T77028920501,16652,12.99,19-01-2025,Premium,20-03-2025,active,TRUE
T61036046745,16653,12.99,19-01-2025,Premium,20-03-2025,active,TRUE
T71260166596,16654,12.99,19-01-2025,Premium,20-03-2025,churned,FALSE
T50675327537,16655,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T88971407057,16655,12.99,23-02-2025,Premium,24-04-2025,active,TRUE
T69202038409,16656,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T69718246734,16656,7.99,22-02-2025,Standard,24-03-2025,churned,FALSE
T65124960147,16657,7.99,19-01-2025,Standard,18-02-2025,churned,FALSE
T58219669171,16658,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T60390563495,16658,7.99,20-02-2025,Standard,22-03-2025,active,TRUE
T82665814671,16659,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T62474864657,16659,7.99,23-02-2025,Standard,25-03-2025,active,TRUE
T85004917942,16660,12.99,19-01-2025,Premium,20-03-2025,active,TRUE
T88009864027,16661,4.99,19-01-2025,Student Plan,18-02-2025,active,TRUE
T84950461603,16661,4.99,21-02-2025,Student Plan,23-03-2025,churned,FALSE
T53196609013,16662,4.99,19-01-2025,Student Plan,18-02-2025,active,TRUE
T58396435721,16662,4.99,22-02-2025,Student Plan,24-03-2025,active,TRUE
T82133445684,16663,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T77939770579,16663,7.99,19-02-2025,Standard,21-03-2025,active,TRUE
T54392453250,16664,12.99,19-01-2025,Premium,20-03-2025,churned,FALSE
T68207728858,16665,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T91108087944,16665,7.99,22-02-2025,Standard,24-03-2025,active,TRUE
T72307201018,16666,7.99,19-01-2025,Standard,18-02-2025,churned,FALSE
T94884672711,16667,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T73186661491,16667,7.99,20-02-2025,Standard,22-03-2025,active,TRUE
T59734038244,16668,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T99422234899,16668,7.99,21-02-2025,Standard,23-03-2025,churned,FALSE
T55053426587,16669,4.99,19-01-2025,Student Plan,18-02-2025,active,TRUE
T96261198760,16669,4.99,20-02-2025,Student Plan,22-03-2025,active,TRUE
T73671037082,16670,2.8998217,19-01-2025,Premium,20-03-2025,active,TRUE
T85840902519,16671,12.99,19-01-2025,Premium,20-03-2025,active,TRUE
T63694938046,16672,4.99,19-01-2025,Student Plan,18-02-2025,active,TRUE
T61252835370,16672,4.99,20-02-2025,Student Plan,22-03-2025,active,TRUE
T51461241603,16673,4.99,19-01-2025,Student Plan,18-02-2025,active,TRUE
T59245223452,16673,4.99,22-02-2025,Student Plan,24-03-2025,active,TRUE
T67316995282,16674,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T99358059194,16674,7.99,20-02-2025,Standard,22-03-2025,active,TRUE
T62460996982,16675,7.99,19-01-2025,Standard,18-02-2025,active,TRUE
T76671989352,16675,7.99,23-02-2025,Standard,25-03-2025,active,TRUE
T80294433293,16676,4.99,20-01-2025,Student Plan,19-02-2025,churned,FALSE
T82110777224,16677,4.99,20-01-2025,Student Plan,19-02-2025,churned,FALSE
T57147877541,16678,7.99,20-01-2025,Standard,19-02-2025,churned,FALSE
T98812075816,16679,12.99,20-01-2025,Premium,21-03-2025,active,TRUE
T70332837281,16680,7.99,20-01-2025,Standard,19-02-2025,active,TRUE
T52178317327,16680,7.99,24-02-2025,Standard,26-03-2025,active,TRUE
T52341981659,16681,7.99,20-01-2025,Standard,19-02-2025,active,TRUE
T96333511880,16681,7.99,21-02-2025,Standard,23-03-2025,churned,FALSE
T93023221783,16682,7.99,20-01-2025,Standard,19-02-2025,active,TRUE
T65779379846,16682,7.99,22-02-2025,Standard,24-03-2025,active,TRUE
T94006506618,16683,4.99,20-01-2025,Student Plan,19-02-2025,churned,FALSE
T76496070320,16684,7.99,20-01-2025,Standard,19-02-2025,active,TRUE
T97272366691,16684,7.99,23-02-2025,Standard,25-03-2025,active,TRUE
T50964303149,16685,12.99,20-01-2025,Premium,21-03-2025,active,TRUE
T88452390448,16686,12.99,20-01-2025,Premium,21-03-2025,active,TRUE
T59716485825,16687,4.99,20-01-2025,Student Plan,19-02-2025,active,TRUE
